Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"60435","1","2019-09-19 06:59:42","0","35","<deep-learning>","0",""
"63925","1","2019-11-28 11:33:16","0","39","<python><time-series><arima>","1","0"
"63926","2","2019-11-28 11:37:50","1","","","",""
"63927","2","2019-11-28 11:40:47","0","","","",""
"63928","1","2019-11-28 11:45:03","0","21","<nlp>","1",""
"63929","2","2019-11-28 11:59:49","0","","","",""
"63930","2","2019-11-28 12:14:16","-1","","","",""
"63931","1","2019-11-28 12:52:28","1","21","<keras>","0","1"
"63933","1","2019-11-28 13:10:22","0","47","<python><keras><lstm><loss-function><recurrent-neural-net>","2",""
"63934","1","2019-11-28 14:03:55","1","10","<optimization>","0",""
"63935","2","2019-11-28 14:27:27","1","","","",""
"63936","2","2019-11-28 14:31:34","1","","","",""
"63937","2","2019-11-28 14:33:15","0","","","",""
"63938","1","2019-11-28 14:56:55","1","184","<machine-learning><classification><image-classification><image-preprocessing>","4",""
"63940","2","2019-11-28 15:40:37","0","","","",""
"63941","1","2019-11-28 16:37:53","0","32","<classification><dataset><class-imbalance>","1",""
"63942","2","2019-11-28 17:06:06","0","","","",""
"63943","2","2019-11-28 17:24:45","0","","","",""
"63944","1","2019-11-28 17:26:24","0","11","<fuzzy-logic>","0",""
"63945","2","2019-11-28 17:35:49","0","","","",""
"63946","2","2019-11-28 17:45:38","0","","","",""
"63947","1","2019-11-28 17:49:22","2","25","<machine-learning><classification><transfer-learning>","4",""
"63948","2","2019-11-28 18:44:14","0","","","",""
"63949","1","2019-11-28 19:02:53","1","19","<neural-network>","0","1"
"63950","2","2019-11-28 20:04:39","0","","","",""
"63951","1","2019-11-28 20:27:40","2","279","<neural-network><deep-learning><convnet><transfer-learning>","2",""
"63953","1","2019-11-28 21:19:34","1","66","<neural-network><keras>","2",""
"63956","2","2019-11-28 23:44:00","2","","","",""
"63957","1","2019-11-28 23:57:56","1","13","<neural-network><cnn><statistics><preprocessing><normalization>","0",""
"63958","2","2019-11-29 00:04:53","1","","","",""
"63959","1","2019-11-29 00:34:20","3","76","<deep-learning><classification><nlp><lstm><rnn>","2",""
"63960","1","2019-11-29 01:02:25","0","8","<machine-learning><neural-network><deep-learning><training><finetuning>","0",""
"63961","1","2019-11-29 01:59:22","1","111","<machine-learning><deep-learning><tensorflow><computer-vision>","1","1"
"63962","1","2019-11-29 02:51:24","1","18","<machine-learning><python><reinforcement-learning><q-learning>","0",""
"63963","1","2019-11-29 03:19:02","1","57","<machine-learning><time-series><class-imbalance>","0",""
"63964","1","2019-11-29 04:12:57","2","92","<sentiment-analysis>","1",""
"63966","1","2019-11-29 05:18:02","0","57","<python><keras><tensorflow><nlp><word2vec>","0",""
"63967","2","2019-11-29 05:40:04","0","","","",""
"63968","2","2019-11-29 05:49:34","0","","","",""
"63971","1","2019-11-29 06:34:24","1","24","<keras><cnn><convnet><encoding><semi-supervised-learning>","1",""
"63974","1","2019-11-29 07:24:18","-1","368","<pytorch><pytorch-geometric>","1",""
"63975","2","2019-11-29 07:55:09","0","","","",""
"63976","1","2019-11-29 08:20:04","1","33","<machine-learning><neural-network><regression><autoencoder><vae>","0","1"
"67198","1","2020-01-29 10:36:27","1","42","<python><efficiency><scalability>","1","2"
"67199","2","2020-01-29 10:40:10","1","","","",""
"67200","2","2020-01-29 10:49:56","2","","","",""
"67201","1","2020-01-29 10:50:12","3","47","<pandas><python-3.x>","1",""
"67202","1","2020-01-29 11:11:33","1","16","<nlp><data-mining><web-scraping>","0",""
"67203","1","2020-01-29 11:13:07","1","10","<machine-learning><logistic-regression><machine-learning-model>","0",""
"67204","1","2020-01-29 11:23:26","1","24","<classification><binary>","2",""
"67205","1","2020-01-29 11:35:32","2","64","<machine-learning><logistic-regression>","1",""
"67206","1","2020-01-29 11:43:45","2","72","<keras><tensorflow><attention-mechanism>","1","1"
"67207","2","2020-01-29 11:56:04","3","","","",""
"67208","1","2020-01-29 12:36:55","2","20","<keras><image-segmentation>","0",""
"67209","2","2020-01-29 12:41:25","0","","","",""
"67210","2","2020-01-29 12:48:10","0","","","",""
"67211","1","2020-01-29 12:56:30","0","11","<probability><named-entity-recognition>","0",""
"67212","2","2020-01-29 13:14:56","0","","","",""
"67213","1","2020-01-29 13:15:42","0","7","<python><jupyter><ipython>","0",""
"67214","1","2020-01-29 13:32:35","2","51","<machine-learning><python><unsupervised-learning><variance>","2",""
"67215","1","2020-01-29 13:36:29","1","64","<nlp><sentiment-analysis><tfidf>","1",""
"67216","1","2020-01-29 13:43:08","0","11","<machine-learning><classification><data-mining><dataset><machine-learning-model>","0",""
"67217","2","2020-01-29 13:44:31","0","","","",""
"67218","2","2020-01-29 13:54:01","1","","","",""
"67219","2","2020-01-29 13:56:26","2","","","",""
"67220","1","2020-01-29 13:57:44","0","23","<machine-learning><k-nn>","1",""
"67221","2","2020-01-29 14:27:34","0","","","",""
"67222","2","2020-01-29 14:36:33","0","","","",""
"67224","2","2020-01-29 15:01:41","2","","","",""
"67225","1","2020-01-29 15:04:24","1","68","<machine-learning><tensorflow><convolution>","1",""
"67226","2","2020-01-29 15:12:28","0","","","",""
"67227","1","2020-01-29 15:24:09","2","27","<nlp><gaussian><markov-hidden-model><speech-to-text>","1",""
"76291","2","2020-06-19 09:44:14","1","","","",""
"76292","1","2020-06-19 10:16:22","0","22","<python><visualization><cross-validation><plotting><grid-search>","1","0"
"76293","2","2020-06-19 10:17:30","3","","","",""
"76294","2","2020-06-19 10:42:31","3","","","",""
"76295","2","2020-06-19 12:04:52","0","","","",""
"76296","1","2020-06-19 12:37:14","1","25","<machine-learning><python><xgboost>","0",""
"76297","1","2020-06-19 13:25:36","0","10","<python>","0",""
"76298","1","2020-06-19 14:08:45","1","23","<nlp>","1",""
"76299","1","2020-06-19 14:48:44","0","18","<keras><cnn><image-classification><autoencoder><mnist>","2","0"
"76300","2","2020-06-19 15:08:59","1","","","",""
"76301","1","2020-06-19 16:10:15","0","42","<machine-learning><r><random-forest>","1",""
"76302","2","2020-06-19 16:29:53","0","","","",""
"76303","2","2020-06-19 17:07:21","0","","","",""
"76304","1","2020-06-19 17:47:53","0","59","<machine-learning><scikit-learn><random-forest>","3",""
"51509","1","2019-05-06 17:28:59","1","46","<numpy><plotting><matplotlib>","1",""
"51510","2","2019-05-06 17:43:49","1","","","",""
"51512","1","2019-05-06 21:04:57","1","49","<tensorflow><cnn><accuracy>","0",""
"51513","2","2019-05-06 21:45:59","0","","","",""
"51516","1","2019-05-07 00:57:28","2","75","<machine-learning><cross-validation>","1",""
"51517","2","2019-05-07 01:58:42","3","","","",""
"51518","1","2019-05-07 02:35:27","1","38","<machine-learning><feature-selection><linear-regression><orange>","0",""
"76305","1","2020-06-19 18:30:46","0","10","<machine-learning><python><scikit-learn><feature-selection>","1",""
"76306","1","2020-06-19 18:33:11","0","39","<machine-learning><python><scikit-learn><dataset><encoding>","3",""
"76307","2","2020-06-19 18:38:34","0","","","",""
"76308","1","2020-06-19 18:44:12","0","15","<python><deep-learning><keras><tensorflow><transfer-learning>","0",""
"76309","2","2020-06-19 18:48:35","0","","","",""
"76310","2","2020-06-19 18:54:39","0","","","",""
"76311","1","2020-06-19 19:00:36","1","23","<python><feature-selection><xgboost>","1","1"
"76313","2","2020-06-19 19:06:33","0","","","",""
"76315","2","2020-06-19 19:14:12","0","","","",""
"76316","2","2020-06-19 19:17:38","0","","","",""
"76317","1","2020-06-19 19:59:17","0","2","<sql><hive>","0",""
"76318","1","2020-06-19 20:04:01","2","18","<feature-selection><xgboost><gradient-descent>","1",""
"76320","1","2020-06-19 20:19:40","2","25","<nlp><text-mining><text-classification>","1",""
"76321","1","2020-06-19 22:58:48","1","22","<machine-learning><python><keras><tensorflow><cuda>","0",""
"76322","1","2020-06-19 23:08:44","3","31","<nlp><lstm><rnn><ngrams>","0",""
"76323","2","2020-06-20 00:09:13","2","","","",""
"76325","2","2020-06-20 00:30:28","0","","","",""
"76326","2","2020-06-20 01:15:07","0","","","",""
"76327","1","2020-06-20 02:25:11","1","11","<dataset><ranking>","1",""
"76328","1","2020-06-20 03:44:07","0","17","<nlp><word-embeddings><transfer-learning><encoding><embeddings>","1",""
"76329","2","2020-06-20 04:11:01","1","","","",""
"76330","1","2020-06-20 04:54:15","1","24","<neural-network><deep-learning><classification><text-classification>","2","0"
"76331","1","2020-06-20 05:06:25","0","15","<python><k-nn><classifier>","1",""
"76332","2","2020-06-20 05:06:52","0","","","",""
"76333","1","2020-06-20 05:16:19","0","18","<python><computer-vision><image-preprocessing><opencv>","1",""
"76334","2","2020-06-20 07:02:39","0","","","",""
"76336","2","2020-06-20 07:23:37","0","","","",""
"76338","1","2020-06-20 07:46:27","2","58","<linear-regression><glm><collinearity>","1","1"
"76339","1","2020-06-20 07:58:14","1","27","<computer-vision><ai>","1",""
"76340","2","2020-06-20 08:37:20","0","","","",""
"76341","2","2020-06-20 08:44:12","0","","","",""
"76343","2","2020-06-20 09:08:38","0","","","",""
"76344","1","2020-06-20 09:10:45","-1","40","<keras>","1",""
"76345","2","2020-06-20 09:14:46","0","","","",""
"76346","2","2020-06-20 09:32:33","1","","","",""
"76348","1","2020-06-20 11:11:10","0","35","<neural-network><deep-learning><cnn><convolution><inception>","0",""
"76349","1","2020-06-20 11:37:51","0","14","<python><time-series><forecasting><forecast>","0",""
"76350","2","2020-06-20 12:54:45","1","","","",""
"76351","1","2020-06-20 12:55:12","3","43","<overfitting><features>","2","1"
"76353","2","2020-06-20 13:17:12","1","","","",""
"76354","2","2020-06-20 13:30:44","1","","","",""
"76355","2","2020-06-20 13:39:13","0","","","",""
"76356","2","2020-06-20 14:26:55","0","","","",""
"76357","2","2020-06-20 15:01:51","4","","","",""
"76358","1","2020-06-20 15:11:24","1","24","<categorical-data>","1",""
"76359","1","2020-06-20 18:13:17","0","15","<pytorch><transformer>","0",""
"76360","2","2020-06-20 18:27:14","2","","","",""
"76361","1","2020-06-20 18:27:21","0","33","<python><time-series><statistics><forecasting>","2",""
"76362","1","2020-06-20 18:48:53","0","29","<machine-learning><neural-network><research>","0",""
"76363","1","2020-06-20 18:50:22","1","23","<feature-selection><data-leakage>","1","0"
"76364","2","2020-06-20 19:18:47","3","","","",""
"76365","1","2020-06-20 20:25:50","0","27","<pytorch>","1",""
"76366","2","2020-06-20 20:51:43","1","","","",""
"76367","1","2020-06-20 21:18:59","1","8","<dataset><evaluation><orange3>","0",""
"72350","1","2020-04-15 04:01:20","0","5","<machine-learning><python><scikit-learn><data-cleaning><recommender-system>","0",""
"72351","1","2020-04-15 05:00:24","3","76","<gradient-descent><deep-network>","1","3"
"72352","2","2020-04-15 06:48:38","2","","","",""
"72353","2","2020-04-15 07:02:10","2","","","",""
"72355","1","2020-04-15 07:12:38","0","6","<r><performance><hive>","0",""
"72357","1","2020-04-15 07:19:37","0","6","<time-series><dataset><multiclass-classification><multilabel-classification>","0",""
"72358","1","2020-04-15 07:39:54","0","30","<python><pandas>","1",""
"72359","1","2020-04-15 08:38:01","1","39","<time-series><regression><lstm><normalization>","1",""
"72360","2","2020-04-15 08:39:32","3","","","",""
"72361","2","2020-04-15 08:44:04","0","","","",""
"72362","1","2020-04-15 09:02:16","1","27","<pca>","1",""
"72363","2","2020-04-15 09:07:34","1","","","",""
"72365","1","2020-04-15 09:49:36","1","64","<machine-learning><neural-network><backpropagation><activation-function><softmax>","0",""
"60231","2","2019-09-15 14:46:27","0","","","",""
"60233","1","2019-09-15 15:18:58","1","90","<machine-learning><python><named-entity-recognition>","0",""
"60234","2","2019-09-15 15:26:53","0","","","",""
"60235","2","2019-09-15 15:29:23","1","","","",""
"60236","1","2019-09-15 15:40:37","1","9","<machine-learning><neural-network><r><statistics><rstudio>","0",""
"60237","1","2019-09-15 15:43:13","1","50","<data-mining><visualization><graphs><graphical-model>","0",""
"60238","1","2019-09-15 15:54:31","1","18","<nlp><data-mining><text-mining>","1",""
"60239","2","2019-09-15 16:23:00","1","","","",""
"60240","2","2019-09-15 17:03:30","0","","","",""
"60241","1","2019-09-15 17:06:03","0","6","<machine-learning><python><association-rules>","0",""
"60242","1","2019-09-15 18:07:35","6","134","<neural-network><deep-learning><cnn>","1",""
"60243","1","2019-09-15 18:51:46","1","21","<cnn><image-classification><image-recognition><sentiment-analysis>","0",""
"60244","2","2019-09-15 19:42:15","1","","","",""
"60246","2","2019-09-15 20:16:47","0","","","",""
"60249","2","2019-09-15 23:32:06","0","","","",""
"60250","1","2019-09-16 01:20:59","4","157","<visualization><linux>","2",""
"60251","1","2019-09-16 01:42:20","1","39","<machine-learning><svm><math>","1",""
"60252","2","2019-09-16 01:43:35","1","","","",""
"60253","2","2019-09-16 01:56:45","3","","","",""
"60254","2","2019-09-16 03:55:39","2","","","",""
"60255","2","2019-09-16 05:41:32","0","","","",""
"60256","1","2019-09-16 05:42:00","0","46","<bigdata><pyspark>","0",""
"60257","1","2019-09-16 06:06:11","1","27","<keras><tensorflow><pytorch><object-detection>","0","1"
"60258","1","2019-09-16 06:52:32","0","120","<deep-learning><nlp><natural-language-process><machine-translation><transformer>","1",""
"60259","2","2019-09-16 07:47:08","0","","","",""
"60260","1","2019-09-16 08:43:53","1","151","<linear-regression><loss-function>","1","0"
"60261","1","2019-09-16 08:50:27","2","360","<nlp><lstm><nlg>","2","1"
"60262","1","2019-09-16 08:56:51","0","35","<data-science-model>","1",""
"60263","2","2019-09-16 08:57:24","0","","","",""
"60264","1","2019-09-16 09:03:19","1","174","<feature-extraction>","1",""
"60265","2","2019-09-16 09:06:49","1","","","",""
"60266","1","2019-09-16 09:28:08","2","46","<natural-language-process>","2",""
"60267","1","2019-09-16 09:38:42","1","82","<machine-learning><python><data><preprocessing><pyspark>","1",""
"60268","1","2019-09-16 10:26:18","2","3182","<python><pandas><json>","1",""
"60269","2","2019-09-16 10:57:41","3","","","",""
"60270","2","2019-09-16 11:03:15","1","","","",""
"60271","2","2019-09-16 11:19:04","0","","","",""
"60272","1","2019-09-16 11:55:52","0","44","<python><time-series><lstm><forecasting>","0",""
"60273","1","2019-09-16 12:08:38","1","10","<machine-learning><time-series>","2",""
"60274","2","2019-09-16 12:13:15","1","","","",""
"60275","2","2019-09-16 12:16:32","0","","","",""
"60276","2","2019-09-16 12:30:05","0","","","",""
"60277","2","2019-09-16 12:40:00","0","","","",""
"60278","2","2019-09-16 13:40:50","0","","","",""
"60279","1","2019-09-16 14:16:42","1","226","<neural-network><reinforcement-learning><cost-function><policy-gradients>","1",""
"60280","1","2019-09-16 14:18:45","0","13","<unsupervised-learning><labels><image>","0",""
"60281","1","2019-09-16 14:40:06","1","235","<machine-learning><tfidf><hashingvectorizer><naive-bayes-algorithim>","2",""
"60282","2","2019-09-16 15:54:41","1","","","",""
"60283","1","2019-09-16 16:09:32","1","19","<machine-learning>","0",""
"60284","1","2019-09-16 16:17:24","0","535","<tensorflow>","1",""
"60285","1","2019-09-16 16:42:06","0","27","<machine-learning><classification><dataset><predictive-modeling><data-cleaning>","0",""
"60286","1","2019-09-16 17:34:38","0","22","<scikit-learn><topic-model><matrix-factorisation>","0",""
"60287","1","2019-09-16 17:45:47","1","215","<classification><preprocessing><probability><model-selection><feature-scaling>","1","0"
"60290","1","2019-09-16 19:44:02","2","114","<classification><nlp><word-embeddings><sentiment-analysis>","2",""
"60293","2","2019-09-16 23:51:26","2","","","",""
"67392","1","2020-02-01 21:56:53","0","30","<machine-learning><python><text-classification>","1",""
"67393","1","2020-02-01 22:18:18","0","10","<neural-network><deep-learning><graphs><learning-to-rank>","0",""
"67394","1","2020-02-02 01:19:59","0","20","<r><dataset><data-cleaning>","1",""
"67395","1","2020-02-02 01:23:45","1","28","<ab-test>","2",""
"67396","1","2020-02-02 03:13:49","1","269","<lstm><hyperparameter><hyperparameter-tuning><epochs>","1",""
"67397","1","2020-02-02 07:11:27","1","153","<python><visualization>","1","1"
"67398","2","2020-02-02 07:33:22","0","","","",""
"67399","2","2020-02-02 07:59:28","1","","","",""
